34200, 0.00164, 1e-05
34300, 0.00153, 1e-05
34400, 0.00148, 1e-05
34500, 0.00139, 1e-05
34600, 0.00153, 1e-05
34700, 0.00156, 1e-05
34800, 0.00148, 1e-05
34900, 0.00162, 1e-05
35000, 0.00154, 1e-05
35100, 0.00140, 1e-05
35200, 0.00137, 1e-05
35300, 0.00148, 1e-05
35400, 0.00141, 1e-05
35500, 0.00148, 1e-05
35600, 0.00162, 1e-05
35700, 0.00158, 1e-05
35800, 0.00157, 1e-05
35900, 0.00149, 1e-05
36000, 0.00141, 1e-05
36100, 0.00144, 1e-05
36200, 0.00144, 1e-05
36300, 0.00152, 1e-05
36400, 0.00140, 1e-05
36500, 0.00144, 1e-05
36600, 0.00152, 1e-05
36700, 0.00147, 1e-05
36800, 0.00164, 1e-05
36900, 0.00139, 1e-05
37000, 0.00148, 1e-05
37100, 0.00141, 1e-05
37200, 0.00138, 1e-05
37300, 0.00147, 1e-05
37400, 0.00143, 1e-05
37500, 0.00156, 1e-05
37600, 0.00159, 1e-05
37700, 0.00143, 1e-05
37800, 0.00149, 1e-05
37900, 0.00134, 1e-05
38000, 0.00144, 1e-05
38100, 0.00148, 1e-05
38200, 0.00142, 1e-05
38300, 0.00157, 1e-05
38400, 0.00137, 1e-05
38500, 0.00143, 1e-05
38600, 0.00135, 1e-05
38700, 0.00142, 1e-05
38800, 0.00149, 1e-05
38900, 0.00134, 1e-05
39000, 0.00133, 1e-05
39100, 0.00137, 1e-05
39200, 0.00142, 1e-05
39300, 0.00145, 1e-05
39400, 0.00142, 1e-05
39500, 0.00147, 1e-05
39600, 0.00159, 1e-05
39700, 0.00133, 1e-05
39800, 0.00146, 1e-05
39900, 0.00154, 1e-05
40000, 0.00138, 1e-05
40100, 0.00151, 1e-05
40200, 0.00159, 1e-05
40300, 0.00143, 1e-05
40400, 0.00144, 1e-05
40500, 0.00138, 1e-05
40600, 0.00149, 1e-05
40700, 0.00140, 1e-05
40800, 0.00147, 1e-05
40900, 0.00141, 1e-05
41000, 0.00149, 1e-05
41100, 0.00146, 1e-05
41200, 0.00146, 1e-05
41300, 0.00130, 1e-05
41400, 0.00152, 1e-05
41500, 0.00135, 1e-05
41600, 0.00140, 1e-05
41700, 0.00141, 1e-05
41800, 0.00150, 1e-05
41900, 0.00148, 1e-05
42000, 0.00125, 1e-05
42100, 0.00140, 1e-05
42200, 0.00138, 1e-05
42300, 0.00142, 1e-05
42400, 0.00132, 1e-05
42500, 0.00138, 1e-05
42600, 0.00156, 1e-05
42700, 0.00138, 1e-05
42800, 0.00138, 1e-05
42900, 0.00139, 1e-05
43000, 0.00131, 1e-05
43100, 0.00143, 1e-05
43200, 0.00133, 1e-05
43300, 0.00147, 1e-05
43400, 0.00143, 1e-05
43500, 0.00131, 1e-05
43600, 0.00152, 1e-05
43700, 0.00145, 1e-05
43800, 0.00134, 1e-05
43900, 0.00149, 1e-05
44000, 0.00139, 1e-05
44100, 0.00145, 1e-05
44200, 0.00141, 1e-05
44300, 0.00137, 1e-05
44400, 0.00145, 1e-05
44500, 0.00134, 1e-05
44600, 0.00141, 1e-05
44700, 0.00140, 1e-05
44800, 0.00130, 1e-05
44900, 0.00143, 1e-05
45000, 0.00144, 1e-05
45100, 0.00140, 1e-05
45200, 0.00131, 1e-05
45300, 0.00138, 1e-05
45400, 0.00141, 1e-05
45500, 0.00138, 1e-05
45600, 0.00144, 1e-05
45700, 0.00134, 1e-05
45800, 0.00157, 1e-05
45900, 0.00130, 1e-05
46000, 0.00131, 1e-05
46100, 0.00140, 1e-05
46200, 0.00147, 1e-05
46300, 0.00132, 1e-05
46400, 0.00136, 1e-05
46500, 0.00156, 1e-05
46600, 0.00149, 1e-05
46700, 0.00142, 1e-05
46800, 0.00158, 1e-05
46900, 0.00131, 1e-05
47000, 0.00121, 1e-05
47100, 0.00141, 1e-05
47200, 0.00134, 1e-05
47300, 0.00128, 1e-05
47400, 0.00131, 1e-05
47500, 0.00142, 1e-05
47600, 0.00145, 1e-05
47700, 0.00150, 1e-05
47800, 0.00138, 1e-05
47900, 0.00131, 1e-05
48000, 0.00134, 1e-05
48100, 0.00148, 1e-05
48200, 0.00138, 1e-05
48300, 0.00141, 1e-05
48400, 0.00138, 1e-05
48500, 0.00142, 1e-05
48600, 0.00144, 1e-05
48700, 0.00134, 1e-05
48800, 0.00136, 1e-05
48900, 0.00136, 1e-05
49000, 0.00134, 1e-05
49100, 0.00138, 1e-05
49200, 0.00142, 1e-05
49300, 0.00122, 1e-05
49400, 0.00126, 1e-05
49500, 0.00143, 1e-05
49600, 0.00127, 1e-05
49700, 0.00159, 1e-05
49800, 0.00129, 1e-05
49900, 0.00139, 1e-05
50000, 0.00151, 1e-05
50100, 0.00145, 1e-05
50200, 0.00143, 1e-05
50300, 0.00139, 1e-05
50400, 0.00127, 1e-05
50500, 0.00145, 1e-05
50600, 0.00134, 1e-05
50700, 0.00124, 1e-05
50800, 0.00134, 1e-05
50900, 0.00143, 1e-05
51000, 0.00138, 1e-05
51100, 0.00157, 1e-05
51200, 0.00142, 1e-05
51300, 0.00133, 1e-05
51400, 0.00141, 1e-05
51500, 0.00130, 1e-05
51600, 0.00132, 1e-05
51700, 0.00139, 1e-05
51800, 0.00138, 1e-05
51900, 0.00116, 1e-05
52000, 0.00148, 1e-05
52100, 0.00136, 1e-05
52200, 0.00126, 1e-05
52300, 0.00152, 1e-05
52400, 0.00134, 1e-05
52500, 0.00133, 1e-05
52600, 0.00127, 1e-05
52700, 0.00137, 1e-05
52800, 0.00148, 1e-05
52900, 0.00140, 1e-05
53000, 0.00128, 1e-05
53100, 0.00149, 1e-05
53200, 0.00130, 1e-05
53300, 0.00134, 1e-05
53400, 0.00140, 1e-05
53500, 0.00142, 1e-05
53600, 0.00136, 1e-05
53700, 0.00137, 1e-05
53800, 0.00158, 1e-05
53900, 0.00133, 1e-05
54000, 0.00141, 1e-05
54100, 0.00139, 1e-05
54200, 0.00144, 1e-05
54300, 0.00142, 1e-05
54400, 0.00140, 1e-05
54500, 0.00148, 1e-05
54600, 0.00140, 1e-05
54700, 0.00133, 1e-05
54800, 0.00133, 1e-05
54900, 0.00133, 1e-05
55000, 0.00129, 1e-05
55100, 0.00131, 1e-05
55200, 0.00134, 1e-05
55300, 0.00156, 1e-05
55400, 0.00139, 1e-05
55500, 0.00149, 1e-05
55600, 0.00139, 1e-05
55700, 0.00144, 1e-05
55800, 0.00137, 1e-05
55900, 0.00134, 1e-05
56000, 0.00131, 1e-05
56100, 0.00132, 1e-05
56200, 0.00123, 1e-05
56300, 0.00124, 1e-05
56400, 0.00136, 1e-05
56500, 0.00127, 1e-05
56600, 0.00142, 1e-05
56700, 0.00131, 1e-05
56800, 0.00148, 1e-05
56900, 0.00134, 1e-05
57000, 0.00127, 1e-05
57100, 0.00127, 1e-05
57200, 0.00126, 1e-05
57300, 0.00130, 1e-05
57400, 0.00140, 1e-05
57500, 0.00133, 1e-05
57600, 0.00127, 1e-05
57700, 0.00139, 1e-05
57800, 0.00131, 1e-05
57900, 0.00124, 1e-05
58000, 0.00133, 1e-05
58100, 0.00140, 1e-05
58200, 0.00137, 1e-05
58300, 0.00127, 1e-05
58400, 0.00149, 1e-05
58500, 0.00130, 1e-05
58600, 0.00122, 1e-05
58700, 0.00142, 1e-05
58800, 0.00156, 1e-05
58900, 0.00141, 1e-05
59000, 0.00144, 1e-05
59100, 0.00135, 1e-05
59200, 0.00126, 1e-05
59300, 0.00147, 1e-05
59400, 0.00140, 1e-05
59500, 0.00138, 1e-05
59600, 0.00126, 1e-05
59700, 0.00128, 1e-05
59800, 0.00132, 1e-05
59900, 0.00143, 1e-05
60000, 0.00130, 1e-05
60100, 0.00134, 1e-05
60200, 0.00141, 1e-05
60300, 0.00127, 1e-05
60400, 0.00131, 1e-05
60500, 0.00135, 1e-05
60600, 0.00132, 1e-05
60700, 0.00134, 1e-05
60800, 0.00119, 1e-05
60900, 0.00125, 1e-05
61000, 0.00140, 1e-05
61100, 0.00129, 1e-05
61200, 0.00122, 1e-05
61300, 0.00134, 1e-05
61400, 0.00135, 1e-05
61500, 0.00137, 1e-05
61600, 0.00133, 1e-05
61700, 0.00135, 1e-05
61800, 0.00135, 1e-05
61900, 0.00138, 1e-05
62000, 0.00149, 1e-05
62100, 0.00119, 1e-05
62200, 0.00129, 1e-05
62300, 0.00152, 1e-05
62400, 0.00131, 1e-05
62500, 0.00122, 1e-05
62600, 0.00131, 1e-05
62700, 0.00130, 1e-05
62800, 0.00125, 1e-05
62900, 0.00132, 1e-05
63000, 0.00129, 1e-05
63100, 0.00120, 1e-05
63200, 0.00131, 1e-05
63300, 0.00140, 1e-05
63400, 0.00139, 1e-05
63500, 0.00116, 1e-05
63600, 0.00125, 1e-05
63700, 0.00139, 1e-05
63800, 0.00138, 1e-05
63900, 0.00123, 1e-05
64000, 0.00132, 1e-05
64100, 0.00129, 1e-05
64200, 0.00124, 1e-05
64300, 0.00135, 1e-05
64400, 0.00127, 1e-05
64500, 0.00136, 1e-05
64600, 0.00120, 1e-05
64700, 0.00126, 1e-05
64800, 0.00133, 1e-05
64900, 0.00139, 1e-05
65000, 0.00128, 1e-05
65100, 0.00120, 1e-05
65200, 0.00125, 1e-05
65300, 0.00127, 1e-05
65400, 0.00129, 1e-05
65500, 0.00142, 1e-05
65600, 0.00135, 1e-05
65700, 0.00135, 1e-05
65800, 0.00123, 1e-05
65900, 0.00126, 1e-05
66000, 0.00134, 1e-05
66100, 0.00130, 1e-05
66200, 0.00126, 1e-05
66300, 0.00125, 1e-05
66400, 0.00131, 1e-05
66500, 0.00137, 1e-05
66600, 0.00145, 1e-05
66700, 0.00137, 1e-05
66800, 0.00129, 1e-05
66900, 0.00128, 1e-05
67000, 0.00119, 1e-05
67100, 0.00132, 1e-05
67200, 0.00128, 1e-05
67300, 0.00128, 1e-05
67400, 0.00135, 1e-05
67500, 0.00127, 1e-05
67600, 0.00134, 1e-05
67700, 0.00120, 1e-05
67800, 0.00126, 1e-05
67900, 0.00120, 1e-05
68000, 0.00144, 1e-05
68100, 0.00125, 1e-05
68200, 0.00127, 1e-05
68300, 0.00122, 1e-05
68400, 0.00120, 1e-05
68500, 0.00133, 1e-05
68600, 0.00131, 1e-05
68700, 0.00132, 1e-05
68800, 0.00124, 1e-05
68900, 0.00128, 1e-05
69000, 0.00125, 1e-05
69100, 0.00126, 1e-05
69200, 0.00136, 1e-05
69300, 0.00128, 1e-05
69400, 0.00132, 1e-05
69500, 0.00132, 1e-05
69600, 0.00130, 1e-05
69700, 0.00130, 1e-05
69800, 0.00134, 1e-05
69900, 0.00137, 1e-05
70000, 0.00146, 1e-05
70100, 0.00143, 1e-05
70200, 0.00137, 1e-05
70300, 0.00126, 1e-05
70400, 0.00130, 1e-05
70500, 0.00140, 1e-05
70600, 0.00134, 1e-05
70700, 0.00131, 1e-05
70800, 0.00133, 1e-05
70900, 0.00124, 1e-05
71000, 0.00129, 1e-05
71100, 0.00150, 1e-05
71200, 0.00133, 1e-05
71300, 0.00131, 1e-05
71400, 0.00124, 1e-05
71500, 0.00119, 1e-05
71600, 0.00130, 1e-05
71700, 0.00135, 1e-05
71800, 0.00128, 1e-05
71900, 0.00133, 1e-05
72000, 0.00135, 1e-05
72100, 0.00130, 1e-05
72200, 0.00127, 1e-05
72300, 0.00137, 1e-05
72400, 0.00127, 1e-05
72500, 0.00131, 1e-05
72600, 0.00137, 1e-05
72700, 0.00123, 1e-05
72800, 0.00130, 1e-05
72900, 0.00128, 1e-05
73000, 0.00147, 1e-05
73100, 0.00132, 1e-05
73200, 0.00121, 1e-05
73300, 0.00129, 1e-05
73400, 0.00133, 1e-05
73500, 0.00125, 1e-05
73600, 0.00130, 1e-05
73700, 0.00125, 1e-05
73800, 0.00134, 1e-05
73900, 0.00128, 1e-05
74000, 0.00126, 1e-05
74100, 0.00123, 1e-05
74200, 0.00128, 1e-05
74300, 0.00145, 1e-05
74400, 0.00127, 1e-05
74500, 0.00135, 1e-05
74600, 0.00125, 1e-05
74700, 0.00126, 1e-05
74800, 0.00130, 1e-05
74900, 0.00132, 1e-05
75000, 0.00119, 1e-05
75100, 0.00120, 1e-05
75200, 0.00125, 1e-05
75300, 0.00122, 1e-05
75400, 0.00118, 1e-05
75500, 0.00132, 1e-05
75600, 0.00125, 1e-05
75700, 0.00142, 1e-05
75800, 0.00125, 1e-05
75900, 0.00123, 1e-05
76000, 0.00131, 1e-05
76100, 0.00127, 1e-05
76200, 0.00142, 1e-05
76300, 0.00135, 1e-05
76400, 0.00120, 1e-05
76500, 0.00121, 1e-05
76600, 0.00131, 1e-05
76700, 0.00121, 1e-05
76800, 0.00131, 1e-05
76900, 0.00129, 1e-05
77000, 0.00122, 1e-05
77100, 0.00131, 1e-05
77200, 0.00124, 1e-05
77300, 0.00125, 1e-05
77400, 0.00133, 1e-05
77500, 0.00129, 1e-05
77600, 0.00116, 1e-05
77700, 0.00130, 1e-05
77800, 0.00127, 1e-05
77900, 0.00113, 1e-05
78000, 0.00130, 1e-05
78100, 0.00129, 1e-05
78200, 0.00115, 1e-05
78300, 0.00123, 1e-05
78400, 0.00121, 1e-05
78500, 0.00129, 1e-05
78600, 0.00128, 1e-05
78700, 0.00116, 1e-05
78800, 0.00122, 1e-05
78900, 0.00111, 1e-05
79000, 0.00131, 1e-05
79100, 0.00143, 1e-05
79200, 0.00123, 1e-05
79300, 0.00117, 1e-05
79400, 0.00137, 1e-05
79500, 0.00119, 1e-05
79600, 0.00126, 1e-05
79700, 0.00124, 1e-05
79800, 0.00115, 1e-05
79900, 0.00126, 1e-05
80000, 0.00128, 1e-05
80100, 0.00104, 1e-05
80200, 0.00150, 1e-05
80300, 0.00125, 1e-05
80400, 0.00120, 1e-05
80500, 0.00127, 1e-05
80600, 0.00124, 1e-05
80700, 0.00131, 1e-05
80800, 0.00122, 1e-05
80900, 0.00139, 1e-05
81000, 0.00122, 1e-05
81100, 0.00124, 1e-05
81200, 0.00121, 1e-05
81300, 0.00121, 1e-05
81400, 0.00125, 1e-05
81500, 0.00135, 1e-05
81600, 0.00127, 1e-05
81700, 0.00119, 1e-05
81800, 0.00130, 1e-05
81900, 0.00123, 1e-05
82000, 0.00116, 1e-05
82100, 0.00120, 1e-05
82200, 0.00138, 1e-05
82300, 0.00124, 1e-05
82400, 0.00126, 1e-05
82500, 0.00137, 1e-05
82600, 0.00129, 1e-05
82700, 0.00118, 1e-05
82800, 0.00122, 1e-05
82900, 0.00126, 1e-05
83000, 0.00129, 1e-05
83100, 0.00143, 1e-05
83200, 0.00119, 1e-05
83300, 0.00119, 1e-05
83400, 0.00120, 1e-05
83500, 0.00123, 1e-05
83600, 0.00116, 1e-05
83700, 0.00122, 1e-05
83800, 0.00138, 1e-05
83900, 0.00129, 1e-05
84000, 0.00134, 1e-05
84100, 0.00119, 1e-05
84200, 0.00117, 1e-05
84300, 0.00121, 1e-05
84400, 0.00134, 1e-05
84500, 0.00133, 1e-05
84600, 0.00122, 1e-05
84700, 0.00131, 1e-05
84800, 0.00127, 1e-05
84900, 0.00122, 1e-05
85000, 0.00129, 1e-05
85100, 0.00129, 1e-05
85200, 0.00130, 1e-05
85300, 0.00131, 1e-05
85400, 0.00131, 1e-05
85500, 0.00118, 1e-05
85600, 0.00136, 1e-05
85700, 0.00126, 1e-05
85800, 0.00126, 1e-05
85900, 0.00125, 1e-05
86000, 0.00132, 1e-05
86100, 0.00123, 1e-05
86200, 0.00122, 1e-05
86300, 0.00126, 1e-05
86400, 0.00115, 1e-05
86500, 0.00132, 1e-05
86600, 0.00129, 1e-05
86700, 0.00126, 1e-05
86800, 0.00120, 1e-05
86900, 0.00113, 1e-05
87000, 0.00129, 1e-05
87100, 0.00124, 1e-05
87200, 0.00122, 1e-05
87300, 0.00122, 1e-05
87400, 0.00140, 1e-05
87500, 0.00114, 1e-05
87600, 0.00114, 1e-05
87700, 0.00126, 1e-05
87800, 0.00131, 1e-05
87900, 0.00116, 1e-05
88000, 0.00123, 1e-05
88100, 0.00123, 1e-05
88200, 0.00114, 1e-05
88300, 0.00121, 1e-05
88400, 0.00130, 1e-05
88500, 0.00116, 1e-05
88600, 0.00119, 1e-05
88700, 0.00123, 1e-05
88800, 0.00106, 1e-05
88900, 0.00114, 1e-05
89000, 0.00129, 1e-05
89100, 0.00120, 1e-05
89200, 0.00121, 1e-05
89300, 0.00129, 1e-05
89400, 0.00134, 1e-05
89500, 0.00126, 1e-05
89600, 0.00120, 1e-05
89700, 0.00126, 1e-05
89800, 0.00126, 1e-05
89900, 0.00120, 1e-05
90000, 0.00110, 1e-05
90100, 0.00114, 1e-05
90200, 0.00121, 1e-05
90300, 0.00126, 1e-05
90400, 0.00115, 1e-05
90500, 0.00129, 1e-05
90600, 0.00119, 1e-05
90700, 0.00129, 1e-05
90800, 0.00119, 1e-05
90900, 0.00118, 1e-05
91000, 0.00137, 1e-05
91100, 0.00122, 1e-05
91200, 0.00119, 1e-05
91300, 0.00130, 1e-05
91400, 0.00120, 1e-05
91500, 0.00127, 1e-05
91600, 0.00118, 1e-05
91700, 0.00126, 1e-05
91800, 0.00123, 1e-05
91900, 0.00121, 1e-05
92000, 0.00132, 1e-05
92100, 0.00114, 1e-05
92200, 0.00118, 1e-05
92300, 0.00129, 1e-05
92400, 0.00121, 1e-05
92500, 0.00127, 1e-05
92600, 0.00117, 1e-05
92700, 0.00116, 1e-05
92800, 0.00119, 1e-05
92900, 0.00130, 1e-05
93000, 0.00135, 1e-05
93100, 0.00124, 1e-05
93200, 0.00114, 1e-05
93300, 0.00125, 1e-05
